49001.8, -35147.6, 71610.5
49306, -35003.8, 71176.2
49116, -35375.5, 71214.1
48859.6, -35499.4, 71622.7
48792, -35773.5, 71576.8
49042.4, -35627.3, 71213.7
48956.6, -35874.8, 71207.5
48728, -36047.8, 71532.3
48712.7, -36284.3, 71433.7
48904.4, -36080.8, 71172.9
48844.2, -36286, 71140.3
48694.5, -36518.1, 71331.5
48811.8, -34958.7, 72081.6
48731.7, -35300.3, 72081.7
48630.5, -35630.5, 72062.3
48596.4, -35933.1, 71974.1
48536.4, -36234.9, 71870.4
48526.4, -36486.9, 71694.3
48531.4, -36743.5, 71516
48494.5, -35521.2, 72507.3
48581.2, -35163.1, 72555.8
48686.9, -34763.9, 72597.2
48968.2, -34567.1, 72092.9
49104.8, -34171.8, 72089.7
49276.5, -33770.4, 72105.2
49366.2, -33347.4, 72079.2
49529.7, -32868, 72126.1
49640.8, -32372.3, 72142.3
49774, -31894.7, 72181
49887.8, -31404.9, 72206.8
50051.3, -30864.2, 72263
50165.9, -30315.2, 72305.3
50279.4, -29806.5, 72397.5
50404.9, -29302.2, 72492.1
50527.2, -28753.7, 72539.9
50647.6, -28206.3, 72582.1
50807.1, -27643.4, 72659.2
50942.9, -27074.4, 72724.6
51088.4, -26443.1, 72788.1
51224.1, -25807.3, 72850.9
51364.9, -25220.9, 72934.9
51505.4, -24635, 73013.1
51658.4, -24015.2, 73119.5
51805.9, -23394.5, 73227.7
51990.9, -22767.4, 73355.2
52091.3, -22113.5, 73448.9
52234.3, -21432.1, 73549.4
52414.9, -20755.1, 73668.6
52568.8, -20065.1, 73818.6
52735.2, -19381.1, 73970.8
52908.2, -18706.2, 74115.9
53043, -18018.1, 74238
53225.1, -17298.6, 74399.1
53391.4, -16577.2, 74551.9
53576.8, -15840.7, 74667.7
53765.2, -15100.7, 74791.4
53934.8, -14353.2, 74934
54117.4, -13609, 75083
54305.4, -12876.4, 75261.9
54485.2, -12144.2, 75432.5
54694, -11372.8, 75606.6
54892.4, -10600.2, 75775.3
55107.9, -9831.19, 75946.5
55319.4, -9059.02, 76110.4
55516.6, -8276.44, 76264.2
55732, -7499.05, 76425.7
55943.8, -6687.55, 76605
56114.6, -5870.55, 76763.3
56328.7, -5061.03, 76957.2
56508.9, -4242.12, 77130.3
56719.2, -3426.32, 77312
56921.8, -2608.85, 77489
57115, -1783.39, 77648.8
57308.8, -956.256, 77811.5
57513.8, -116.28, 77980.8
57678.4, 727.282, 78133.5
57836.5, 1553.63, 78301.3
57961.4, 2382.69, 78457.8
58107.5, 3222.79, 78585.6
58240.6, 4070.87, 78702.6
58356.2, 4892.75, 78832.8
58408, 5720.38, 78933.5
58461.2, 6520.32, 79033.8
58518.3, 7322.37, 79137.7
58542.5, 8152.85, 79222
58535.6, 8981.6, 79295.7
58523, 9792.58, 79347.9
58476.5, 10603.9, 79382.8
58421.8, 11398.9, 79380.6
58356.8, 12191.5, 79373
58229.8, 12995.5, 79353.3
58110.1, 13802.3, 79342.8
57969.4, 14537.4, 79299
57831, 15273.5, 79255.5
57672, 16012.5, 79218.4
57496.1, 16750.4, 79173.2
57269.7, 17464.7, 79117
57038.2, 18178.5, 79059
56847.4, 18879.3, 78981.7
56648, 19577.3, 78897.1
56447.9, 20229.2, 78793.3
56233, 20872.7, 78677.8
56010.1, 21538.3, 78654.2
55773.8, 22193.9, 78619
55562.9, 22789.2, 78592.1
55357.6, 23387.2, 78572.4
55173.9, 23997.1, 78559.3
54975.2, 24601.6, 78527.1
54798.6, 25184.3, 78540.7
54636.5, 25765.9, 78567.1
54442.5, 26316.9, 78634.3
54248.8, 26866.6, 78704.1
54118.5, 27409.4, 78785
53990, 27944.9, 78873.3
53851, 28459, 79044.4
53739.7, 28965.9, 79242
53710.1, 29395.1, 79435.6
53699.5, 29814.6, 79652.4
53664.6, 30291, 79931.7
53639.7, 30765.4, 80223.8
53734.2, 31217.3, 80373.5
53832.4, 31668.9, 80526.9
53907.8, 32053.9, 80613
53971.7, 32444.8, 80687.6
54140.6, 32917.3, 80736.3
54287.9, 33403.2, 80768.9
54452.1, 33881.8, 80823
54604.1, 34368.6, 80862.2
54738.5, 34841.9, 80979.8
54859.8, 35321.7, 81088.5
54957, 35799.5, 81183.5
55055.6, 36276, 81284.1
55158.5, 36730.2, 81350.4
55258.8, 37184.4, 81414.5
55367.3, 37641.7, 81456.1
55463.5, 38102.4, 81488.5
55560.8, 38524.9, 81504.7
55652.4, 38947.6, 81518.2
55724.3, 39355.7, 81535
55779.5, 39766.3, 81543
55856.5, 40147.3, 81479.8
55913.4, 40531.6, 81408.9
56006.4, 40899.2, 81252.9
56091.1, 41264.3, 81091.8
55887.1, 41045.2, 81602.3
55959.7, 41464.1, 81395.4
55777, 40629.1, 81795.8
55683.6, 40211.9, 81883.2
55587.5, 39795.9, 81972.9
55510.3, 39352.6, 81995.7
55413.2, 38912.4, 82010.4
55324.1, 38483.2, 82002.6
55216.7, 38060.6, 81986.7
55090.9, 37593.6, 81954.5
54968.6, 37128.4, 81921.8
54838.4, 36655.3, 81884.4
54702.1, 36186.1, 81843.5
54580.6, 35706.9, 81767.7
54452.1, 35231.8, 81688
54322, 34754, 81593.5
54203, 34266.5, 81507.3
54037.7, 33785.9, 81446.3
53874.6, 33308.8, 81388.4
53735.9, 32851.6, 81333.9
53597.1, 32395.9, 81280
53473.1, 32009.2, 81227.9
53338.1, 31630, 81166.6
53139.1, 31170.9, 81048.6
52931.2, 30726.8, 80915
52955.5, 30269.8, 80600.6
52994.1, 29810.5, 80298.9
53058.7, 29376.9, 80037
53136.8, 28934.8, 79800.7
53244.9, 28461.4, 79601.9
53381, 27972, 79433.2
53507.4, 27436.5, 79360.1
53655.9, 26893.3, 79309.4
53819.6, 26335.6, 79263.1
53994.3, 25774.3, 79226.1
54181.9, 25185.8, 79217.8
54372.9, 24593.9, 79211.5
54565.3, 23981.5, 79226.2
54766.7, 23372.7, 79250.1
54964.2, 22749.1, 79287.3
55178.6, 22129.8, 79341.6
55385.5, 21504.5, 79416.4
55590.3, 20875.3, 79489.5
55791.5, 20197.8, 79584.5
56004.7, 19524.2, 79692.3
56220, 18839.1, 79793.9
56430.9, 18150.1, 79887.9
56656.1, 17424.7, 79973
56855, 16696.5, 80046
57038.2, 15967, 80126.4
57204.9, 15231, 80197.7
57349.6, 14488.5, 80239.9
57482.5, 13747.1, 80277.7
57640.7, 12950.2, 80329.4
57761.6, 12140.4, 80353
57832.6, 11362.1, 80381.6
57860.9, 10579.2, 80381.1
57934.6, 9756.32, 80363.3
57969, 8927.36, 80318.6
57995.9, 8107.87, 80281.2
57970.8, 7293.51, 80217.1
57924.9, 6484.45, 80112.3
57865.8, 5670.61, 80008.2
57801.5, 4833.53, 79906.9
57705.7, 4001.77, 79793
57583.2, 3150.58, 79665.4
57462.8, 2301.73, 79532.5
57318.3, 1467.53, 79388.5
57164.4, 635.498, 79238.8
57021.1, -214.776, 79093.6
56825.3, -1060.01, 78915.6
56608, -1886.84, 78738.9
56406.2, -2715.19, 78560.9
56205.8, -3541.92, 78382.7
55993.6, -4361.72, 78200.2
55800.7, -5185.92, 78016.1
55631.9, -6009.51, 77845.1
55433.7, -6817.22, 77665.4
55218.5, -7616.15, 77481.7
55015.2, -8414.48, 77325
54805.1, -9206.36, 77151.7
54599.9, -9994.21, 76966.7
54397.6, -10780.9, 76790.2
54206.7, -11559.3, 76626
54014.4, -12331.7, 76463.9
53858.1, -13062.4, 76303.7
53648.7, -13778.9, 76123.1
53454.9, -14516.5, 75977.6
53248, -15246.2, 75827
53110.2, -16004.3, 75696.5
52943.6, -16755.3, 75549.3
52775.4, -17482.9, 75376.6
52589, -18198.7, 75191.9
52421.7, -18885.8, 75040.9
52277.4, -19575.2, 74911.1
52144.8, -20271.6, 74781.2
51972.7, -20953.2, 74637.1
51779.6, -21630.4, 74499.9
51611.3, -22314.8, 74371.2
51484.7, -22954.4, 74257.1
51328.5, -23583.8, 74139.9
51200.1, -24222.9, 74035.5
51074.2, -24863, 73932.7
50939.6, -25453.9, 73810.9
50815.9, -26048.9, 73695.5
50655.6, -26654.1, 73612.2
50511.7, -27259.8, 73539.4
50367.3, -27843.4, 73454.4
50240.8, -28426.3, 73381.7
50128.4, -28964.6, 73312.4
49982.6, -29501.1, 73224.2
49839.2, -30023.3, 73137.7
49729.3, -30554.6, 73073.6
49621.1, -31106.5, 73023.1
49517.9, -31664.7, 72969.6
49409.5, -32122.8, 72918.3
49300.2, -32588.8, 72866.3
49188.5, -33072.8, 72808.7
49067.4, -33538.6, 72741.5
48936.9, -33952.7, 72691.9
48802.2, -34364.5, 72636.6
49017.1, -31903, 73673.8
49138.6, -31345.4, 73753.5
49260.6, -30784.6, 73824.7
49404.8, -30235.2, 73893
49546, -29689.4, 73958.2
49669, -29158.8, 74058.2
49780.2, -28625.1, 74153.6
49917.5, -28033.3, 74256.6
50033.3, -27432.1, 74347.7
50195, -26859, 74441.2
50315.7, -26271.7, 74521.1
50444.1, -25676, 74676.3
50527.9, -25059.8, 74814.5
50673.8, -24412, 74932.2
50818.6, -23762.5, 75051
50969.2, -23136.1, 75178.4
51105.2, -22501.7, 75301.5
51298, -21822.6, 75449.8
51432.8, -21123.8, 75567
51600.5, -20441, 75700.2
51760.3, -19750.1, 75824.8
51913.9, -19052.6, 75960.1
52079.9, -18358.9, 76104.2
52277, -17636, 76320.1
52410.5, -16899.5, 76504.3
52573.4, -16146.4, 76686.2
52744, -15393.5, 76867.9
52915, -14656.4, 76993.7
53113.2, -13926.8, 77126.6
53311, -13216.1, 77306
53478.5, -12498, 77459.9
53663.4, -11716.5, 77624.3
53845.7, -10942.7, 77780.2
54036.2, -10135.8, 77973.9
54237.5, -9331.8, 78174.4
54451.9, -8523.35, 78343.7
54648.6, -7712.46, 78505.3
54874.8, -6924.88, 78701.7
55058.8, -6125.79, 78877.7
55247.9, -5298.44, 79061
55437.4, -4472.63, 79242.6
55649.3, -3643.06, 79429.6
55833.5, -2808.08, 79595.7
56062.6, -1980.25, 79792.2
56228.4, -1143.1, 79954.4
56396.5, -289.696, 80126.8
56561.4, 563.161, 80295.8
56740, 1394.58, 80440.5
56873.6, 2235.79, 80556.4
56986.7, 3090.04, 80698.3
57062.1, 3948.6, 80816.5
57176.8, 4784.34, 80938.8
57252.5, 5625.93, 81040.7
57293.4, 6445.86, 81135.6
57302.4, 7267.99, 81216.9
57338.3, 8067.57, 81272.6
57336.2, 8866.93, 81302.8
57280.9, 9707.97, 81337.3
57229.5, 10549.2, 81370.8
57184.4, 11316.8, 81345
57099.8, 12081.9, 81294.4
56990, 12887.6, 81259
56863.8, 13691.5, 81212.9
56710.1, 14436.2, 81168.3
56550.3, 15183.2, 81121.8
56406.3, 15917.9, 81036.9
56218.5, 16638, 80919.6
56014.4, 17375.2, 80814.9
55793.1, 18109.4, 80696.7
55577.6, 18792.6, 80591.6
55339.1, 19463.9, 80468.8
55135.2, 20167.4, 80378.7
54925.3, 20866.6, 80282
54750.7, 21464.4, 80167.2
54585, 22064.6, 80061.5
54371.1, 22707.6, 79986.5
54166, 23354.7, 79918.9
53957.8, 23966.5, 79896.1
53765.7, 24584.3, 79887.5
53554.3, 25182.9, 79883.2
53342.4, 25784.5, 79876.8
53193.7, 26353.9, 79885.7
53039.8, 26921.4, 79888.6
52894.9, 27462.5, 79929.4
52754.1, 28001.9, 79979.6
52623, 28461.1, 80148.7
52497.4, 28919.8, 80321.8
52387.2, 29366.5, 80624.9
52273.6, 29814.7, 80933.8
52231.1, 30260.1, 81253.6
52183.6, 30715.4, 81565
52504.4, 31156.1, 81677.3
52817.3, 31609.9, 81784.1
53020.1, 31973.9, 81834.1
53196.8, 32360.6, 81855.5
53328.9, 32786, 81931
53453.3, 33219.7, 82002.4
53608.4, 33700.2, 82057.7
53760.8, 34188.1, 82113.4
53896.8, 34669, 82195.8
54036.4, 35148.9, 82278.5
54189.3, 35619.7, 82342.2
54337.1, 36096, 82402.9
54517, 36576.5, 82424.7
54676.3, 37068, 82431.3
54808.7, 37546.9, 82448.8
54934.5, 38028.5, 82463.1
55046.9, 38455.7, 82476.7
55135.8, 38890.4, 82478.2
55273.3, 39355.3, 82444.3
55384.4, 39829.2, 82397.2
55502.7, 40280.9, 82286.8
55616.4, 40730.6, 82173.2
55758.8, 41198.9, 81947.4
55843.1, 41663.7, 81700.6
55587.6, 41400.6, 82333.6
55677.2, 41906.1, 82062
55447.4, 40888.6, 82582.2
55296, 40405, 82722.7
55137.8, 39923.1, 82859.9
55040.1, 39435.2, 82933.8
54910.8, 38956.5, 82992.2
54782.9, 38471.3, 83012.9
54638.2, 37994.3, 83023.4
54480.4, 37505.1, 83008.7
54321.3, 37018.5, 82994.1
54151.6, 36518.5, 82972.3
53969, 36023.3, 82944.8
53825.4, 35537.5, 82891.5
53677.4, 35053, 82836.8
53517.5, 34579.9, 82800
53347.4, 34115.4, 82755.5
53194.8, 33655.1, 82684.8
53045.5, 33195.7, 82620.7
52896.6, 32773.4, 82539.4
52737.3, 32365.4, 82446.4
52465, 31976.2, 82404.3
52177.7, 31594.2, 82349.7
51901.6, 31207.6, 82222.3
51642, 30812.3, 82109.7
51635.5, 30374.5, 81805.4
51644.8, 29931.4, 81520.1
51740.3, 29474.8, 81227.2
51846, 29013.5, 80957.4
51967.7, 28528.5, 80761.5
52107.2, 28030.9, 80597.1
52255.6, 27493.8, 80533.7
52423.4, 26948.4, 80489.6
52576.3, 26396.9, 80485
52733.6, 25843.4, 80497.2
52946.8, 25219.1, 80514.2
53161.5, 24595.1, 80535
53338.9, 23974.7, 80569.6
53529.4, 23358.9, 80617.9
53732.5, 22716.9, 80692.1
53934.7, 22072.2, 80770.1
54119.8, 21438.2, 80896.7
54307, 20804, 81026.3
54511.7, 20132, 81139.6
54717.8, 19459.5, 81256.4
54945.9, 18773.5, 81369.5
55172.3, 18087.2, 81488.3
55387.4, 17355.9, 81630.4
55581.8, 16619.7, 81758.1
55752.5, 15909.4, 81886.9
55906.8, 15191.9, 82003.8
56080, 14442.1, 82059.7
56228, 13688.3, 82101.2
56363.1, 12898.9, 82187.9
56450.4, 12101, 82245.7
56539, 11303.3, 82279.9
56607.5, 10502.4, 82296.5
56669.4, 9677.17, 82300.8
56700.2, 8848.89, 82283.4
56705.2, 8037.74, 82253.6
56679.5, 7230.46, 82201.9
56653.7, 6400.05, 82128.8
56610, 5572.62, 82048.5
56582.2, 4726.86, 81976.8
56508, 3880.99, 81868.2
56395.4, 3014.12, 81747.5
56256.2, 2150.07, 81605.2
56125.3, 1318.98, 81467.4
56009, 482.949, 81337.9
55891.9, -370.967, 81173.4
55707.3, -1215.51, 80973.5
55516.6, -2071.59, 80813.3
55317.3, -2920.67, 80646.8
55125.2, -3749.69, 80481.4
54915, -4572.86, 80307.5
54739.9, -5415.81, 80124.8
54551, -6259.44, 79938.7
54331.2, -7061.3, 79772
54095.2, -7864.09, 79602
53889.4, -8666.65, 79423.3
53679.7, -9466.58, 79244.6
53487.4, -10274.6, 79056.2
53321.8, -11084.9, 78887.4
53180.8, -11865.1, 78726.7
52979.8, -12629.1, 78533.6
52781.7, -13364.2, 78332.8
52590.8, -14099.7, 78140.1
52400, -14832.5, 77983.5
52255.5, -15581.6, 77856
52117.4, -16343.2, 77683.9
51950.5, -17095, 77497.9
51748.1, -17817.3, 77310.9
51580.1, -18537.5, 77133.2
51419.3, -19249.1, 76952.5
51282.5, -19960.3, 76792.2
51076.3, -20637.5, 76661.1
50895.4, -21317.7, 76533
50765, -22017.9, 76380.4
50630.4, -22719.1, 76230.1
50500.3, -23350.9, 76090.8
50347, -23972.5, 75948.1
50229.8, -24609.8, 75795.3
50128.4, -25249.8, 75652.8
50013.4, -25883.9, 75544.6
49867.6, -26505.5, 75412
49743.8, -27089.9, 75309.3
49622.2, -27667.5, 75201.1
49502.5, -28253, 75076
49378.9, -28834.3, 74949.2
49260, -29388.8, 74841.9
49132.2, -29944.9, 74731.6
48987.9, -30465.5, 74623.3
48863.1, -30988.5, 74518.8
48727.8, -31540.5, 74426.2
48619.8, -32096.4, 74346.2
48554, -32561.2, 74253.5
48942.2, -32337.6, 73609.7
48831.5, -32763.9, 73525.5
48742.4, -33227.3, 73435.6
48619.7, -33679.7, 73330.5
48547, -34116.6, 73254.8
48450.6, -34544.1, 73170.6
48374.8, -34946.9, 73095.3
48283.5, -35347.3, 73007.6
48212.1, -35727.1, 72935
48117.4, -36098.4, 72842.7
48388.9, -35867.8, 72457
48340.2, -36164.8, 72329.9
48308.2, -36471.4, 72211.7
48329, -36721.1, 72001.8
48342.2, -36967.5, 71780.8
48084.8, -36397.1, 72690.8
48050.1, -36694.3, 72535.2
48106.7, -36942.1, 72290.4
48130.3, -37179.9, 72029.8
47934.8, -35964.1, 73350.8
47856.5, -36341.1, 73246.9
47854.4, -36653.8, 73095.9
47807.7, -36957.9, 72923
47848.9, -37233.4, 72616.1
47904.6, -37517.5, 72320.9
47538.7, -36569, 73620.8
47607, -36190.5, 73734.1
47674.2, -35813.8, 73849.3
48003.7, -35584.7, 73446.3
48067.4, -35197.5, 73562.4
48134.3, -34807.5, 73682.9
48207.8, -34372.4, 73786.8
48287.3, -33934.6, 73890.9
48380.5, -33480.4, 74026.2
48462.1, -33020.2, 74148
48015.9, -33251.6, 74721.2
48116, -32773.4, 74865.4
48206, -32290.4, 75007.2
48329.9, -31738.3, 75113.9
48431.7, -31181, 75208.9
48553.1, -30687.9, 75336.7
48642.7, -30177.7, 75455.1
48783.1, -29603.2, 75586.9
48889.1, -29016.6, 75700.4
49007.7, -28450.4, 75858.6
49097.2, -27875.5, 76005.9
49193.5, -27293, 76125.2
49270.9, -26697.5, 76235.7
49481.6, -26066.1, 76357.1
49623, -25404.9, 76448.3
49730.1, -24786.6, 76638.8
49837.1, -24165.7, 76830
49984.7, -23548.5, 76991.2
50103.5, -22918.7, 77142.7
50255.9, -22216.8, 77331.1
50373, -21506.3, 77503.2
50575, -20837.1, 77624.3
50740.4, -20157, 77730.1
50911.3, -19439.4, 77946.6
51041.4, -18705.8, 78146.2
51220.5, -17984, 78296.7
51393.2, -17263.9, 78446.2
51535.9, -16503.3, 78626.8
51723.5, -15754, 78823.2
51909.9, -15013.1, 79004.6
52041, -14254.3, 79152.8
52201.6, -13489.3, 79350.8
52370.7, -12727.1, 79553.4
52547, -11966.5, 79757
52719.2, -11200, 79948.7
52908.3, -10390.3, 80121.2
53088.4, -9580.91, 80293.4
53289.6, -8788.9, 80475.9
53518.8, -8002.73, 80678.9
53724.6, -7178.94, 80809
53943.3, -6357.9, 80949.1
54143.5, -5504.45, 81154.8
54324.8, -4648.56, 81345.4
54513.6, -3828.38, 81493.6
54734.7, -3012.67, 81661.3
54931.6, -2144.18, 81808.4
55120.3, -1272.57, 81958.8
55272.5, -428.461, 82157.1
55391, 421.585, 82344.5
55530.4, 1240.66, 82503.4
55637.8, 2067.37, 82643.2
55739.8, 2948.32, 82750.3
55851, 3820.66, 82857.9
55913.4, 4673.51, 82961.5
55971, 5522.59, 83063.9
56018.5, 6359.37, 83128.3
56039.8, 7194.46, 83175.6
56060.8, 8014.38, 83223.9
56044.7, 8833.79, 83248.7
56018.5, 9646.63, 83234.6
55972.2, 10458.3, 83209.4
55888.5, 11292.1, 83206
55795.3, 12121.8, 83191.2
55700.9, 12907, 83094.6
55583.2, 13686, 82984.2
55420.6, 14445.3, 82936.2
55231.6, 15199.1, 82867.5
55080.7, 15901, 82730.7
54923.2, 16599.5, 82586.6
54743, 17333.5, 82435
54548.8, 18063.5, 82274.6
54312.6, 18752.7, 82152.8
54063.9, 19435.4, 82014
53872, 20089.4, 81891.7
53681.1, 20738.2, 81768.9
53483.5, 21410.6, 81624.6
